Chester W. Nimitz Elementary,Elementary School,879,8,545 Cheyenne Drive,Sunnyvale,Santa Clara County,94087,CA,-1.22035531800000E+002,+3.73476482000000E+001
Millard McCollam Elementary,Elementary School,883,8,3311 Lucian Avenue,San Jose,Santa Clara County,95127,CA,-1.21832835200000E+002,+3.73809413000000E+001
Sakamoto Elementary,Elementary School,883,8,6280 Shadelands Drive,San Jose,Santa Clara County,95123,CA,-1.21839130000000E+002,+3.72305330000000E+001
Hacienda Science/Environmental Magnet,Elementary School,883,8,1290 Kimberly Drive,San Jose,Santa Clara County,95118,CA,-1.21883218000000E+002,+3.72695342000000E+001
Lietz Elementary,Elementary School,883,8,5300 Carter Avenue,San Jose,Santa Clara County,95118,CA,-1.21903028600000E+002,+3.72437648000000E+001
Bagby Elementary,Elementary School,884,8,1840 Harris Avenue,San Jose,Santa Clara County,95124,CA,-1.21922495700000E+002,+3.72776091000000E+001
Piedmont Hills High,High School,831,9,1377 Piedmont Road,San Jose,Santa Clara County,95132,CA,-1.21849954900000E+002,+3.74027526000000E+001
Leigh High,High School,833,9,5210 Leigh Avenue,San Jose,Santa Clara County,95124,CA,-1.21920752800000E+002,+3.72420995000000E+001
Summit Public School: Tahoma,High Schoolÿ,848,9,14271 Story Road,San Jose,Santa Clara County,95127,CA,-1.21816101800000E+002,+3.73592124000000E+001
Mountain View High,High School,861,9,3535 Truman Avenue,Mountain View,Santa Clara County,94040,CA,-1.22068319800000E+002,+3.73600254000000E+001
Evergreen Valley High,High School,866,9,3300 Quimby Road,San Jose,Santa Clara County,95148,CA,-1.21779307600000E+002,+3.73243650000000E+001
Sierramont Middle,Middle School,878,9,3155 Kimlee Drive,San Jose,Santa Clara County,95132,CA,-1.21856474000000E+002,+3.74037766000000E+001
Price Charter Middle,Middle Schoolÿ,884,9,2650 New Jersey Avenue,San Jose,Santa Clara County,95124,CA,-1.21926201000000E+002,+3.72719056000000E+001
Norwood Creek Elementary,Elementary School,886,9,3241 Remington Way,San Jose,Santa Clara County,95148,CA,-1.21789827600000E+002,+3.73283362000000E+001
Marian A. Peterson Middle,Middle School,886,9,1380 Rosalia Avenue,Sunnyvale,Santa Clara County,94087,CA,-1.22007164100000E+002,+3.73496880000000E+001
Millbrook Elementary,Elementary School,887,9,3200 Millbrook Drive,San Jose,Santa Clara County,95148,CA,-1.21787775800000E+002,+3.73194803000000E+001
Glider Elementary,Elementary School,889,9,511 Cozy Drive,San Jose,Santa Clara County,95123,CA,-1.21823844200000E+002,+3.72329918000000E+001
Quimby Oak Middle,Middle School,891,9,3190 Quimby Road,San Jose,Santa Clara County,95148,CA,-1.21785293100000E+002,+3.73244766000000E+001
Lexington Elementary,Elementary School,892,9,17010 Roberts Road,Los Gatos,Santa Clara County,95032,CA,-1.21968739000000E+002,+3.72342809000000E+001
Santa Teresa Elementary,Elementary School,892,9,6200 Encinal Drive,San Jose,Santa Clara County,95119,CA,-1.21795139800000E+002,+3.72344870000000E+001
Manuel De Vargas Elementary,Elementary School,893,9,5050 Moorpark Avenue,San Jose,Santa Clara County,95129,CA,-1.21990036500000E+002,+3.73106456000000E+001
Rocketship Academy Brilliant Minds,Elementary Schoolÿ,893,9,2962 Story Road,San Jose,Santa Clara County,95127,CA,-1.21821379000000E+002,+3.73543729000000E+001
Charter School of Morgan Hill,Elementary Schoolÿ,894,9,9530 Monterey Road,Morgan Hill,Santa Clara County,95037,CA,-1.21725982000000E+002,+3.72051962000000E+001
Nordstrom Elementary,Elementary School,894,9,1425 East Dunne Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21626158000000E+002,+3.71349378000000E+001
Noble Elementary,Elementary School,895,9,3466 Grossmont Drive,San Jose,Santa Clara County,95132,CA,-1.21838363200000E+002,+3.73942531000000E+001
Cadwallader Elementary,Elementary School,895,9,3799 Cadwallader Avenue,San Jose,Santa Clara County,95121,CA,-1.21788163200000E+002,+3.73066469000000E+001
Farnham Charter,Elementary Schoolÿ,897,9,15711 Woodard Road,San Jose,Santa Clara County,95124,CA,-1.21943621200000E+002,+3.72608685000000E+001
Voices College-Bound Language Academy,Elementary Schoolÿ,898,9,4075 Sacramento Avenue,San Jose,Santa Clara County,95111,CA,-1.21820312600000E+002,+3.72852854000000E+001
Marshall Pomeroy Elementary,Elementary School,900,9,1505 Escuela Parkway,Milpitas,Santa Clara County,95035,CA,-1.21902674900000E+002,+3.74536562000000E+001
Northwood Elementary,Elementary School,902,9,2760 Trimble Road,San Jose,Santa Clara County,95132,CA,-1.21881328800000E+002,+3.74090273000000E+001
George C. Payne Elementary,Elementary School,902,9,3750 Gleason Avenue,San Jose,Santa Clara County,95130,CA,-1.21967455600000E+002,+3.72970709000000E+001
Daves Avenue Elementary,Elementary School,903,9,17770 Daves Avenue,Monte Sereno,Santa Clara County,95030,CA,-1.21980654100000E+002,+3.72403692000000E+001
Bertha Taylor Elementary,Elementary School,903,9,410 Sautner Drive,San Jose,Santa Clara County,95123,CA,-1.21808524800000E+002,+3.72303998000000E+001
Magnolia Science Academy Santa Clara,Middle Schoolÿ,904,9,2720 Sonoma Place,Santa Clara,Santa Clara County,95051,CA,-1.21976455100000E+002,+3.73454530000000E+001
Gussie M. Baker Elementary,Elementary School,907,9,4845 Bucknall Road,San Jose,Santa Clara County,95130,CA,-1.21985603700000E+002,+3.72839589000000E+001
Discovery Charter,Elementary Schoolÿ,907,9,4021 Teale Avenue,San Jose,Santa Clara County,95117,CA,-1.21972644200000E+002,+3.73027965000000E+001
Sutter Elementary,Elementary School,913,9,3200 Forbes Avenue,Santa Clara,Santa Clara County,95051,CA,-1.21986549600000E+002,+3.73339605000000E+001
Homestead High,High School,873,10,21370 Homestead Road,Cupertino,Santa Clara County,95014,CA,-1.22047091200000E+002,+3.73375014000000E+001
KIPP San Jose Collegiate,High Schoolÿ,875,10,1790 Educational Park Drive,San Jose,Santa Clara County,95133,CA,-1.21860167900000E+002,+3.73686630000000E+001
Los Gatos High,High School,883,10,20 High School Court,Los Gatos,Santa Clara County,95030,CA,-1.21976565200000E+002,+3.72224053000000E+001
Los Altos High,High School,895,10,201 Almond Avenue,Los Altos,Santa Clara County,94022,CA,-1.22108944900000E+002,+3.73866556000000E+001
Leland High,High School,895,10,6677 Camden Avenue,San Jose,Santa Clara County,95120,CA,-1.21844402600000E+002,+3.72174040000000E+001
University Preparatory Academy Charter,High Schoolÿ,895,10,2315 Canoas Garden Avenue,San Jose,Santa Clara County,95125,CA,-1.21874713700000E+002,+3.72920879000000E+001
Palo Alto High,High School,905,10,50 Embarcadero Road,Palo Alto,Santa Clara County,94301,CA,-1.22157306800000E+002,+3.74363860000000E+001
Cupertino High,High School,906,10,10100 Finch Avenue,Cupertino,Santa Clara County,95014,CA,-1.22009128700000E+002,+3.73196446000000E+001
Warren E. Hyde Middle,Middle School,908,10,19325 Bollinger Road,Cupertino,Santa Clara County,95014,CA,-1.22012443500000E+002,+3.73122141000000E+001
Henry M. Gunn High,High School,917,10,780 Arastradero Road,Palo Alto,Santa Clara County,94306,CA,-1.22132718200000E+002,+3.74008143000000E+001
Dartmouth Middle,Middle School,917,10,5575 Dartmouth Drive,San Jose,Santa Clara County,95118,CA,-1.21896716900000E+002,+3.72395981000000E+001
Rolling Hills Middle,Elementary Schoolÿ,919,10,1585 More Avenue,Los Gatos,Santa Clara County,95032,CA,-1.21986709800000E+002,+3.72660384000000E+001
Benjamin Bubb Elementary,Elementary School,920,10,525 Hans Avenue,Mountain View,Santa Clara County,94040,CA,-1.22081822000000E+002,+3.73781910000000E+001
KIPP Heartwood Academy,Middle Schoolÿ,922,10,1250 South King Road,San Jose,Santa Clara County,95122,CA,-1.21840170800000E+002,+3.73379438000000E+001
Curtner Elementary,Elementary School,923,10,275 Redwood Avenue,Milpitas,Santa Clara County,95035,CA,-1.21912826400000E+002,+3.74407844000000E+001
Bret Harte Middle,Middle School,926,10,7050 Bret Harte Drive,San Jose,Santa Clara County,95120,CA,-1.21845659400000E+002,+3.72123331000000E+001
Noddin Elementary,Elementary School,927,10,1755 Gilda Way,San Jose,Santa Clara County,95124,CA,-1.21913784200000E+002,+3.72382523000000E+001
Oster Elementary,Elementary School,927,10,1855 Lencar Way,San Jose,Santa Clara County,95124,CA,-1.21919982500000E+002,+3.72562422000000E+001
Escondido Elementary,Elementary School,927,10,890 Escondido Road,Stanford,Santa Clara County,94305,CA,-1.22155310900000E+002,+3.74215229000000E+001
Loma Prieta Elementary,Elementary School,928,10,23800 Summit Road,Los Gatos,Santa Cruz County,95033,CA,-1.21944077900000E+002,+3.71253092000000E+001
John Sinnott Elementary,Elementary School,928,10,2025 Yellowstone Avenue,Milpitas,Santa Clara County,95035,CA,-1.21869807100000E+002,+3.74231500000000E+001
Cornerstone Academy Preparatory,Elementary Schoolÿ,929,10,1598 Lucretia Avenue,San Jose,Santa Clara County,95122,CA,-1.21853031900000E+002,+3.73256306000000E+001
Dr. T. J. Owens Gilroy Early College Aca,High School,932,10,undefined,Gilroy,Santa Clara County,95020,CA,-1.21568275100000E+002,+3.70057816000000E+001
Raymond J. Fisher Middle,Middle School,932,10,19195 Fisher Avenue,Los Gatos,Santa Clara County,95032,CA,-1.21966913200000E+002,+3.72339500000000E+001
Dwight D. Eisenhower Elementary,Elementary School,932,10,277 Rodonovan Drive,Santa Clara,Santa Clara County,95051,CA,-1.21989034400000E+002,+3.73292897000000E+001
D. J. Sedgwick Elementary,Elementary School,933,10,19200 Phil Lane,Cupertino,Santa Clara County,95014,CA,-1.22008741100000E+002,+3.73151960000000E+001
David Starr Jordan Middle,Middle School,934,10,750 North California Avenue,Palo Alto,Santa Clara County,94303,CA,-1.22134703000000E+002,+3.74384990000000E+001
Walter Hays Elementary,Elementary School,934,10,1525 Middlefield Road,Palo Alto,Santa Clara County,94301,CA,-1.22143181500000E+002,+3.74430888000000E+001
Foothill Elementary,Elementary School,934,10,13919 Lynde Avenue,Saratoga,Santa Clara County,95070,CA,-1.22036250800000E+002,+3.72656003000000E+001
Cupertino Middle,Middle School,934,10,1650 South Bernardo Avenue,Sunnyvale,Santa Clara County,94087,CA,-1.22059068100000E+002,+3.73394554000000E+001
C. T. English Middle,Middle School,935,10,23800 Summit Road,Los Gatos,Santa Cruz County,95033,CA,-1.21944077900000E+002,+3.71253092000000E+001
Louise Van Meter Elementary,Elementary School,935,10,16445 Los Gatos Boulevard,Los Gatos,Santa Clara County,95032,CA,-1.21966254500000E+002,+3.72303705000000E+001
Graystone Elementary,Elementary School,935,10,6982 Shearwater Drive,San Jose,Santa Clara County,95120,CA,-1.21837238100000E+002,+3.72114615000000E+001
Los Alamitos Elementary,Elementary School,935,10,6130 Silberman Drive,San Jose,Santa Clara County,95120,CA,-1.21880210300000E+002,+3.72283561000000E+001
Carlton Elementary,Elementary School,935,10,2421 Carlton Avenue,San Jose,Santa Clara County,95124,CA,-1.21945903200000E+002,+3.72476044000000E+001
Booksin Elementary,Elementary School,938,10,1590 Dry Creek Road,San Jose,Santa Clara County,95125,CA,-1.21905807500000E+002,+3.72881426000000E+001
Union Middle,Middle School,938,10,2130 Los Gatos Almaden Road,San Jose,Santa Clara County,95124,CA,-1.21934400200000E+002,+3.72427356000000E+001
Saratoga High,High School,938,10,20300 Herriman Avenue,Saratoga,Santa Clara County,95070,CA,-1.22031383300000E+002,+3.72669569000000E+001
Village,Elementary Schoolÿ,939,10,825 West Parr Avenue,Campbell,Santa Clara County,95008,CA,-1.21965458200000E+002,+3.72643073000000E+001
Stevenson Elementary,Elementary School,939,10,750 San Pierre Way,Mountain View,Santa Clara County,94043,CA,-1.22084320200000E+002,+3.74033418000000E+001
Santa Rita Elementary,Elementary School,941,10,700 Los Altos Avenue,Los Altos,Santa Clara County,94022,CA,-1.22122190000000E+002,+3.73940678000000E+001
Juana Briones Elementary,Elementary School,941,10,4100 Orme Street,Palo Alto,Santa Clara County,94306,CA,-1.22130087100000E+002,+3.74075232000000E+001
Guadalupe Elementary,Elementary School,941,10,6044 Vera Cruz Drive,San Jose,Santa Clara County,95120,CA,-1.21896931400000E+002,+3.72287689000000E+001
Gilroy Prep,Elementary Schoolÿ,942,10,277 Ioof Avenue,Gilroy,Santa Clara County,95020,CA,-1.21570304900000E+002,+3.70144892000000E+001
Lynbrook High,High School,942,10,1280 Johnson Avenue,San Jose,Santa Clara County,95129,CA,-1.22003469000000E+002,+3.72997035000000E+001
Country Lane Elementary,Elementary School,942,10,5140 Country Lane,San Jose,Santa Clara County,95129,CA,-1.21990970100000E+002,+3.72975862000000E+001
Jane Lathrop Stanford Middle,Middle School,943,10,480 East Meadow Drive,Palo Alto,Santa Clara County,94306,CA,-1.22117111600000E+002,+3.74225669000000E+001
El Carmelo Elementary,Elementary School,944,10,3024 Bryant Street,Palo Alto,Santa Clara County,94306,CA,-1.22130333500000E+002,+3.74257358000000E+001
Forest Hill Elementary,Elementary Schoolÿ,944,10,4450 McCoy Avenue,San Jose,Santa Clara County,95130,CA,-1.21982510600000E+002,+3.72760185000000E+001
John Muir Elementary,Elementary School,944,10,6560 Hanover Drive,San Jose,Santa Clara County,95129,CA,-1.22019318000000E+002,+3.72990330000000E+001
Marshall Lane Elementary,Elementary Schoolÿ,945,10,14114 Marilyn Lane,Saratoga,Santa Clara County,95070,CA,-1.21996528900000E+002,+3.72637566000000E+001
Ohlone Elementary,Elementary School,946,10,950 Amarillo Avenue,Palo Alto,Santa Clara County,94303,CA,-1.22123324200000E+002,+3.74392122000000E+001
Laurelwood Elementary,Elementary School,946,10,955 Teal Drive,Santa Clara,Santa Clara County,95051,CA,-1.22002238400000E+002,+3.73431016000000E+001
Gardner Bullis Elementary,Elementary School,947,10,25890 Fremont Road,Los Altos Hills,Santa Clara County,94022,CA,-1.22130392000000E+002,+3.73815829000000E+001
Lakeside Elementary,Elementary School,947,10,19621 Black Road,Los Gatos,Santa Clara County,95033,CA,-1.22018859400000E+002,+3.71934333000000E+001
Addison Elementary,Elementary School,947,10,650 Addison Avenue,Palo Alto,Santa Clara County,94301,CA,-1.22150499000000E+002,+3.74458985000000E+001
Cumberland Elementary,Elementary School,947,10,824 Cumberland Drive,Sunnyvale,Santa Clara County,94087,CA,-1.22043421700000E+002,+3.73672780000000E+001
Alta Vista Elementary,Elementary School,949,10,200 Blossom Valley Drive,Los Gatos,Santa Clara County,95032,CA,-1.21942364800000E+002,+3.72407594000000E+001
Blue Hills Elementary,Elementary School,949,10,12300 De Sanka Avenue,Saratoga,Santa Clara County,95070,CA,-1.22025807000000E+002,+3.72894949000000E+001
Chaboya Middle,Middle School,950,10,3276 Cortona Drive,San Jose,Santa Clara County,95135,CA,-1.21761776500000E+002,+3.73118301000000E+001
Blossom Hill Elementary,Elementary School,951,10,16400 Blossom Hill Road,Los Gatos,Santa Clara County,95032,CA,-1.21956848000000E+002,+3.72343008000000E+001
Cherry Chase Elementary,Elementary School,952,10,1138 Heatherstone Way,Sunnyvale,Santa Clara County,94087,CA,-1.22056579200000E+002,+3.73664633000000E+001
Fairmeadow Elementary,Elementary School,953,10,500 East Meadow Drive,Palo Alto,Santa Clara County,94306,CA,-1.22117397300000E+002,+3.74221853000000E+001
Saratoga Elementary,Elementary School,953,10,14592 Oak Street,Saratoga,Santa Clara County,95070,CA,-1.22033539800000E+002,+3.72560493000000E+001
Loyola Elementary,Elementary School,954,10,770 Berry Avenue,Los Altos,Santa Clara County,94024,CA,-1.22093085200000E+002,+3.73608428000000E+001
Almond Elementary,Elementary School,955,10,550 Almond Avenue,Los Altos,Santa Clara County,94022,CA,-1.22101241400000E+002,+3.73845452000000E+001
Springer Elementary,Elementary School,955,10,1120 Rose Avenue,Mountain View,Santa Clara County,94040,CA,-1.22094535800000E+002,+3.73713306000000E+001
Lucille M. Nixon Elementary,Elementary School,955,10,1711 Stanford Avenue,Stanford,Santa Clara County,94305,CA,-1.22156051400000E+002,+3.74142522000000E+001
Monta Vista High,High School,956,10,21840 McClellan Road,Cupertino,Santa Clara County,95014,CA,-1.22056725000000E+002,+3.73148207000000E+001
Duveneck Elementary,Elementary School,956,10,705 Alester Avenue,Palo Alto,Santa Clara County,94303,CA,-1.22134137000000E+002,+3.74495050000000E+001
West Valley Elementary,Elementary School,956,10,1635 Belleville Way,Sunnyvale,Santa Clara County,94087,CA,-1.22061650800000E+002,+3.73409496000000E+001
Georgina P. Blach Junior High,Middle School,958,10,1120 Covington Road,Los Altos,Santa Clara County,94024,CA,-1.22082856700000E+002,+3.73639546000000E+001
Simonds Elementary,Elementary School,958,10,6515 Grapevine Way,San Jose,Santa Clara County,95120,CA,-1.21869065100000E+002,+3.72205341000000E+001
Evergreen Elementary,Elementary School,959,10,3010 Fowler Road,San Jose,Santa Clara County,95135,CA,-1.21779010200000E+002,+3.73103502000000E+001
Frank L. Huff Elementary,Elementary School,960,10,253 Martens Avenue,Mountain View,Santa Clara County,94040,CA,-1.22075221000000E+002,+3.73743320000000E+001
Palo Verde Elementary,Elementary School,961,10,3450 Louis Road,Palo Alto,Santa Clara County,94303,CA,-1.22114240500000E+002,+3.74308084000000E+001
Carolyn A. Clark Elementary,Elementary School,963,10,3701 Rue Mirassou,San Jose,Santa Clara County,95148,CA,-1.21769456700000E+002,+3.73216740000000E+001
Williams Elementary,Elementary School,964,10,1150 Rajkovich Way,San Jose,Santa Clara County,95120,CA,-1.21851533300000E+002,+3.72077983000000E+001
James Franklin Smith Elementary,Elementary School,965,10,2220 Woodbury Lane,San Jose,Santa Clara County,95121,CA,-1.21787103400000E+002,+3.72966051000000E+001
Redwood Middle,Middle School,966,10,13925 Fruitvale Avenue,Saratoga,Santa Clara County,95070,CA,-1.22015430500000E+002,+3.72654383000000E+001
Terman Middle,Middle School,968,10,655 Arastradero Road,Palo Alto,Santa Clara County,94306,CA,-1.22126185400000E+002,+3.74024401000000E+001
C. B. Eaton Elementary,Elementary School,969,10,20220 Suisun Drive,Cupertino,Santa Clara County,95014,CA,-1.22026005900000E+002,+3.73146717000000E+001
Montclaire Elementary,Elementary School,969,10,1160 Saint Joseph Avenue,Los Altos,Santa Clara County,94024,CA,-1.22082139400000E+002,+3.73428598000000E+001
Argonaut Elementary,Elementary School,970,10,13200 Shadow Mountain Drive,Saratoga,Santa Clara County,95070,CA,-1.22025634700000E+002,+3.72767615000000E+001
Stevens Creek Elementary,Elementary School,972,10,10300 Ainsworth Drive,Cupertino,Santa Clara County,95014,CA,-1.22063617800000E+002,+3.73283295000000E+001
Covington Elementary,Elementary School,974,10,205 Covington Road,Los Altos,Santa Clara County,94024,CA,-1.22107071100000E+002,+3.73714892000000E+001
Louis E. Stocklmeir Elementary,Elementary School,974,10,592 Dunholme Way,Sunnyvale,Santa Clara County,94087,CA,-1.22028357600000E+002,+3.73443245000000E+001
William Regnart Elementary,Elementary School,976,10,1170 Yorkshire Drive,Cupertino,Santa Clara County,95014,CA,-1.22047400700000E+002,+3.73036163000000E+001
Ardis G. Egan Junior High,Middle School,976,10,100 West Portola Avenue,Los Altos,Santa Clara County,94022,CA,-1.22117282900000E+002,+3.73961543000000E+001
Silver Oak Elementary,Elementary School,976,10,5000 Farnsworth Drive,San Jose,Santa Clara County,95138,CA,-1.21760294400000E+002,+3.72800565000000E+001
Garden Gate Elementary,Elementary School,979,10,10500 Ann Arbor Avenue,Cupertino,Santa Clara County,95014,CA,-1.22045009400000E+002,+3.73307236000000E+001
Sam H. Lawson Middle,Middle School,980,10,10401 Vista Drive,Cupertino,Santa Clara County,95014,CA,-1.22027194200000E+002,+3.73295813000000E+001
Abraham Lincoln Elementary,Elementary School,981,10,21710 McClellan Road,Cupertino,Santa Clara County,95014,CA,-1.22052980200000E+002,+3.73149210000000E+001
R. I. Meyerholz Elementary,Elementary School,982,10,6990 Melvin Drive,San Jose,Santa Clara County,95129,CA,-1.22026266700000E+002,+3.73067380000000E+001
Joaquin Miller Middle,Middle School,984,10,6151 Rainbow Drive,San Jose,Santa Clara County,95129,CA,-1.22012535400000E+002,+3.73020415000000E+001
Tom Matsumoto Elementary,Elementary School,985,10,4121 Mackin Woods Lane,San Jose,Santa Clara County,95135,CA,-1.21765364000000E+002,+3.73118610000000E+001
John F. Kennedy Middle,Middle School,987,10,821 Bubb Road,Cupertino,Santa Clara County,95014,CA,-1.22051235600000E+002,+3.73110364000000E+001
Oak Avenue Elementary,Elementary School,987,10,1501 Oak Avenue,Los Altos,Santa Clara County,94024,CA,-1.22071604400000E+002,+3.73575695000000E+001
Independent Study Program,Elementary School,987,10,1701 Rock Street,Mountain View,Santa Clara County,94043,CA,-1.22085471800000E+002,+3.74116332000000E+001
Herbert Hoover Elementary,Elementary School,987,10,445 East Charleston Road,Palo Alto,Santa Clara County,94306,CA,-1.22115677700000E+002,+3.74187688000000E+001
Bullis Charter,Elementary Schoolÿ,990,10,102 West Portola Avenue,Los Altos,Santa Clara County,94022,CA,-1.22114901100000E+002,+3.73964612000000E+001
Millikin Elementary,Elementary School,990,10,615 Hobart Terrace,Santa Clara,Santa Clara County,95051,CA,-1.21977672100000E+002,+3.73332644000000E+001
Nelson S. Dilworth Elementary,Elementary School,992,10,1101 Strayer Drive,San Jose,Santa Clara County,95129,CA,-1.22008178600000E+002,+3.73067144000000E+001
L. P. Collins Elementary,Elementary School,993,10,10300 North Blaney Avenue,Cupertino,Santa Clara County,95014,CA,-1.22022785900000E+002,+3.73271127000000E+001
Murdock-Portal Elementary,Elementary School,996,10,1188 Wunderlich Drive,San Jose,Santa Clara County,95129,CA,-1.21998706600000E+002,+3.73038999000000E+001
William Faria Elementary,Elementary School,999,10,10155 Barbara Lane,Cupertino,Santa Clara County,95014,CA,-1.22039626500000E+002,+3.73209263000000E+001
Berryessa Union Elementary,Elementary School,,,1376 Piedmont Road,San Jose,Santa Clara County,95132,CA,-1.21847378800000E+002,+3.74021812000000E+001
County Community,High School,444,,undefined,San Jose,Santa Clara County,95131,CA,-1.21896104700000E+002,+3.73902956000000E+001
Santa Clara County Juvenile Hall,High School,453,,undefined,San Jose,Santa Clara County,95131,CA,-1.21896104700000E+002,+3.73902956000000E+001
Calaveras Hills,High School,505,,1331 East Calaveras Boulevard,Milpitas,Santa Clara County,95035,CA,-1.21882485200000E+002,+3.74368874000000E+001
Foothill High,High School,513,,230 Pala Avenue,San Jose,Santa Clara County,95127,CA,-1.21838696800000E+002,+3.73680689000000E+001
New Valley Continuation High,High School,522,,1875 Lawrence Road,Santa Clara,Santa Clara County,95051,CA,-1.21995477600000E+002,+3.73564961000000E+001
Phoenix High,High School,533,,6150 Snell Avenue,San Jose,Santa Clara County,95123,CA,-1.21828884300000E+002,+3.72351374000000E+001
Pegasus High,High School,552,,1776 Educational Park Drive,San Jose,Santa Clara County,95133,CA,-1.21857916000000E+002,+3.73667466000000E+001
Continuation Willow Glen Plus,High School,556,,2001 Cottle Avenue,San Jose,Santa Clara County,95125,CA,-1.21897639900000E+002,+3.72908269000000E+001
Alternative Liberty High,High School,561,,5845 Allen Avenue,San Jose,Santa Clara County,95123,CA,-1.21857112000000E+002,+3.72440614000000E+001
Apollo High,High School,569,,1835 Cunningham Avenue,San Jose,Santa Clara County,95122,CA,-1.21829667600000E+002,+3.73323884000000E+001
San Jose High Academy Plus,High School,570,,275 North 24th Street,San Jose,Santa Clara County,95116,CA,-1.21871660200000E+002,+3.73505428000000E+001
Mt. Madonna High,High School,579,,8750 Hirasaki Court,Gilroy,Santa Clara County,95020,CA,-1.21595399900000E+002,+3.70213519000000E+001
Alta Vista High,High School,608,,1325 Bryant Avenue,Mountain View,Santa Clara County,94040,CA,-1.22063751600000E+002,+3.73600739000000E+001
Boynton High,High School,610,,901 Boynton Avenue,San Jose,Santa Clara County,95117,CA,-1.21966264300000E+002,+3.73104890000000E+001
Continuation Central High,High School,623,,85 Tilton Avenue,Morgan Hill,Santa Clara County,95037,CA,-1.21678045800000E+002,+3.71538265000000E+001
Broadway High,High School,626,,4825 Speak Lane,San Jose,Santa Clara County,95118,CA,-1.21879503400000E+002,+3.72611636000000E+001
Continuation Leland Plus,High School,653,,6677 Camden Avenue,San Jose,Santa Clara County,95120,CA,-1.21844402600000E+002,+3.72174040000000E+001
Escuela Popular/Center for Training and,High Schoolÿ,746,,149 North White Road,San Jose,Santa Clara County,95127,CA,-1.21832009300000E+002,+3.73703378000000E+001
Santa Clara County Special Education,High School,695,,undefined,San Jose,Santa Clara County,95131,CA,-1.21896104700000E+002,+3.73902956000000E+001
JAMM Jackson Academy of Music and Math,Elementary School,794,,2700 Fountain Oaks Drive,Morgan Hill,Santa Clara County,95037,CA,-1.21605947100000E+002,+3.71379443000000E+001
Ruskin Elementary,Elementary School,,,1401 Turlock Lane,San Jose,Santa Clara County,95132,CA,-1.21856584000000E+002,+3.74001294000000E+001
Christa McAuliffe Elementary,Elementary School,,,12211 Titus Avenue,Saratoga,Santa Clara County,95070,CA,-1.22010636600000E+002,+3.72917676000000E+001
Camden Community Day,High School,,,2223 Camden Avenue,San Jose,Santa Clara County,95124,CA,-1.21938858200000E+002,+3.72649862000000E+001
Continuation Community Career Academy,High School,,,2105 Forest Avenue,San Jose,Santa Clara County,95128,CA,-1.21938378900000E+002,+3.73277552000000E+001
Continuation Gunderson Plus,High School,,,622 Gaundabert Lane,San Jose,Santa Clara County,95136,CA,-1.21855066000000E+002,+3.72589333000000E+001
Lincoln Plus High,High School,,,1999 Olive Avenue,San Jose,Santa Clara County,95128,CA,-1.21926767000000E+002,+3.73254157000000E+001
San Jose Community High,High School,,,1155 East Julian Street,San Jose,Santa Clara County,95116,CA,-1.21872055400000E+002,+3.73509806000000E+001
EDGE,High School,,,undefined,San Jose,Santa Clara County,95126,CA,-1.21916021100000E+002,+3.73290122000000E+001
Santa Clara Community Day,High School,,,3450 Brookdale Drive,Santa Clara,Santa Clara County,95051,CA,-1.21991493900000E+002,+3.73420314000000E+001
Community Day,High School,,,589 West Fremont Avenue,Sunnyvale,Santa Clara County,94087,CA,-1.22037477700000E+002,+3.73527454000000E+001
San Jose Conservation Corps Charter,High School,,,1560 Berger Drive,San Jose,Santa Clara County,95112,CA,-1.21896856400000E+002,+3.73723432000000E+001
The Academy,Middle School,,,4955 Edenview Drive,San Jose,Santa Clara County,95111,CA,-1.21813567000000E+002,+3.72676560000000E+001
San Jose Community Middle,Middle School,,,1155 East Julian Street,San Jose,Santa Clara County,95116,CA,-1.21872055400000E+002,+3.73509806000000E+001
